水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
劣Ⅵ类,31.2,7.1,0.31,382.2,50.8,5.56,0.135,0.132,1.86
Ⅱ类,28.8,7.74,6.53,298.0,37.3,1.63,0.027,0.063,1.56
Ⅳ类,32.0,7.0,4.46,949.5,9.0,4.21,0.176,0.078,2.15
Ⅳ类,28.8,7.77,3.61,204.7,20.7,2.0,0.081,0.056,1.47
Ⅲ类,31.7,7.53,5.56,334.0,21.8,3.4,0.152,0.072,0.74
Ⅱ类,31.9,8.05,7.13,373.4,4.6,2.48,0.027,0.041,0.82
Ⅱ类,22.0,7.66,7.86,237.0,14.2,2.27,0.047,0.063,0.92
Ⅱ类,31.8,7.59,9.21,449.8,16.0,2.81,0.08,0.087,2.41
Ⅱ类,32.7,8.68,9.88,184.2,3.4,2.25,0.019,0.023,1.14
Ⅰ类,31.7,8.49,10.27,248.4,1.0,1.23,0.065,0.007,0.92
Ⅱ类,31.3,8.55,9.26,243.3,4.7,1.52,0.197,0.015,0.85
Ⅰ类,32.8,8.39,10.98,212.0,2.4,1.98,0.005,0.017,0.72
Ⅱ类,29.4,8.55,12.4,491.0,7.1,3.24,0.012,0.062,2.43
Ⅲ类,29.9,8.45,8.01,595.0,1.4,3.65,0.057,0.153,10.22
Ⅱ类,29.7,8.08,6.16,405.6,16.7,1.24,0.052,0.023,1.01
Ⅱ类,25.4,7.85,6.65,460.9,12.0,1.47,0.02,0.044,1.85
Ⅰ类,24.9,8.11,11.39,360.9,14.9,1.52,0.008,0.017,2.19
Ⅲ类,31.9,7.62,7.82,531.3,36.0,4.09,0.052,0.127,2.89
Ⅱ类,30.1,8.27,6.6,309.9,3.4,2.38,0.008,0.01,1.14
Ⅳ类,33.3,7.76,4.62,524.0,21.3,3.48,0.052,0.128,1.0
Ⅱ类,29.9,7.99,7.33,303.9,12.6,2.43,0.015,0.029,1.24
Ⅲ类,29.6,7.82,5.88,319.2,21.9,2.34,0.018,0.06,0.64
Ⅲ类,32.2,7.58,8.5,708.7,7.1,5.72,0.005,0.05,2.19
Ⅰ类,16.6,7.79,7.52,343.0,1.1,1.43,0.021,0.004,1.3
Ⅲ类,31.0,7.82,9.62,515.5,32.8,2.48,0.059,0.109,0.94
Ⅱ类,28.4,7.71,6.88,333.1,4.4,2.59,0.035,0.049,1.17
Ⅱ类,30.2,7.79,6.7,380.8,28.0,2.16,0.02,0.044,2.67
Ⅳ类,31.0,7.9,3.85,193.3,18.6,5.41,0.075,0.009,1.08
Ⅱ类,30.3,8.24,7.63,353.7,9.4,2.74,0.002,0.024,1.12
Ⅱ类,31.4,7.78,7.92,348.6,8.0,2.52,0.041,0.046,1.2
Ⅲ类,31.4,7.49,5.63,467.7,10.8,3.88,0.055,0.153,3.04
Ⅴ类,31.1,7.3,3.18,1296.0,61.4,5.57,0.485,0.393,2.16
Ⅱ类,31.1,7.84,6.06,446.1,18.7,2.81,0.037,0.055,0.79
劣Ⅵ类,29.6,6.9,0.68,375.3,23.9,3.68,0.372,0.16,2.1
Ⅲ类,30.7,7.95,5.44,372.1,52.2,2.33,0.055,0.07,2.36
Ⅲ类,31.8,6.57,7.51,309.9,25.0,5.07,0.027,0.118,1.5
Ⅲ类,30.0,7.52,5.53,189.3,14.4,3.2,0.025,0.084,1.15
Ⅲ类,31.8,7.69,5.77,450.5,18.1,2.86,0.038,0.032,0.73
Ⅲ类,31.7,7.46,5.47,407.0,22.0,5.44,0.071,0.077,2.03
Ⅴ类,32.0,7.12,2.6,493.7,26.7,3.56,1.41,0.182,3.08
Ⅳ类,27.1,7.75,8.19,306.7,55.8,1.48,0.012,0.058,1.9
Ⅲ类,30.7,7.76,6.06,294.7,80.2,3.14,0.063,0.038,1.34
Ⅴ类,31.6,7.4,2.62,369.5,51.1,3.45,0.164,0.082,1.91
Ⅱ类,27.1,7.68,8.02,448.0,19.6,2.17,0.027,0.041,1.81
Ⅱ类,27.0,7.79,7.14,383.2,26.1,1.4,0.002,0.06,1.87
Ⅳ类,31.3,7.07,3.06,381.1,27.6,5.07,0.63,0.146,2.12
劣Ⅵ类,31.0,7.04,0.13,346.0,15.5,4.79,0.397,0.1,1.55
Ⅱ类,27.4,7.92,7.8,363.0,32.5,1.28,0.007,0.072,2.19
Ⅱ类,26.6,7.76,7.61,351.5,26.9,1.14,0.016,0.05,1.96
Ⅳ类,29.8,7.26,3.26,588.7,13.0,4.05,0.119,0.069,0.98
Ⅴ类,31.6,7.24,2.22,457.4,31.0,2.73,0.203,0.127,3.23
Ⅳ类,28.9,7.44,4.87,413.7,30.5,2.54,0.068,0.076,1.77
Ⅲ类,22.2,8.04,8.07,314.9,42.8,2.11,0.061,0.179,3.03
Ⅱ类,29.9,8.8,7.89,124.7,5.3,3.62,0.035,0.062,0.83
Ⅱ类,30.4,7.74,7.82,145.6,9.9,3.81,0.076,0.05,0.85
Ⅱ类,29.1,7.73,6.57,297.3,44.2,2.2,0.016,0.057,1.57
Ⅳ类,32.0,8.59,8.36,185.3,20.0,4.9,0.096,0.065,1.16
Ⅴ类,31.2,7.16,2.05,384.0,31.1,2.04,0.118,0.075,2.16
Ⅱ类,28.8,7.65,7.45,203.2,18.6,3.61,0.165,0.075,1.36
Ⅱ类,27.8,7.52,6.09,180.0,17.6,1.81,0.088,0.076,1.22
Ⅳ类,32.4,8.64,9.08,330.6,6.0,8.0,0.027,0.131,1.37
Ⅲ类,33.2,8.48,21.81,446.8,33.7,4.72,0.047,0.069,0.72
Ⅰ类,30.1,8.75,15.48,152.4,6.7,1.29,0.01,0.019,1.19
Ⅱ类,27.6,7.99,8.4,326.3,12.1,1.91,0.031,0.069,3.64
Ⅱ类,24.5,7.59,7.94,227.7,4.9,1.13,0.051,0.037,1.26
Ⅰ类,22.6,8.18,11.51,211.3,20.2,1.47,0.017,0.017,1.34
Ⅱ类,26.5,7.77,7.44,363.0,11.9,1.86,9e-05,0.035,1.79
Ⅱ类,21.2,7.78,9.1,212.4,16.0,0.62,0.018,0.035,1.14
Ⅳ类,32.0,7.34,4.16,346.2,42.1,3.05,0.031,0.115,1.01
Ⅳ类,30.3,7.38,4.88,412.0,25.7,1.52,0.2,0.044,1.46
劣Ⅵ类,31.0,7.33,1.39,428.4,35.0,3.64,0.367,0.133,2.28
Ⅱ类,29.1,7.91,6.8,350.8,30.2,2.19,0.047,0.057,1.48
劣Ⅵ类,30.5,7.09,1.01,492.4,30.1,4.38,0.338,0.188,2.59
Ⅱ类,24.9,8.03,8.9,333.5,8.9,1.23,0.034,0.052,1.07
Ⅲ类,30.1,7.3,5.6,218.0,36.3,1.91,0.027,0.077,1.49
Ⅳ类,27.8,6.4,4.39,115.1,47.9,3.6,0.495,0.128,2.01
Ⅴ类,27.2,6.69,2.81,134.2,17.7,2.25,0.274,0.147,2.38
Ⅳ类,28.5,6.79,3.66,203.2,17.6,3.3,0.21,0.088,1.41
Ⅲ类,30.3,7.62,5.26,242.0,30.1,1.32,0.131,0.08,1.75
Ⅱ类,27.0,6.94,6.86,90.4,10.1,3.39,0.052,0.095,2.06
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅱ类,30.4,7.87,6.25,274.6,7.9,2.02,0.067,0.057,1.24
Ⅳ类,30.0,7.5,4.85,264.6,4.6,1.21,0.025,0.072,1.56
Ⅱ类,28.4,7.16,6.33,256.4,2.5,1.61,0.045,0.068,1.51
Ⅳ类,29.3,6.64,4.53,114.8,11.6,2.43,0.154,0.065,1.14
Ⅲ类,30.5,7.24,5.14,135.8,10.0,2.54,0.09,0.047,1.38
Ⅱ类,30.3,8.04,7.14,188.7,34.1,1.69,0.093,0.068,1.21
劣Ⅵ类,30.8,7.34,1.67,277.7,21.3,4.04,0.345,0.166,2.16
Ⅱ类,28.2,7.49,8.56,173.6,26.4,1.65,0.052,0.073,1.01
Ⅲ类,27.6,7.87,7.05,319.4,27.9,3.16,0.235,0.107,2.34
Ⅳ类,24.6,7.26,4.91,268.9,19.7,1.81,0.088,0.154,1.41
Ⅱ类,27.8,7.75,6.32,282.9,50.7,1.47,0.012,0.04,1.76
Ⅱ类,28.5,7.77,7.12,381.0,33.7,1.24,0.11,0.066,1.91
Ⅴ类,30.3,7.18,2.6,352.0,12.5,2.02,0.037,0.095,1.55
Ⅲ类,28.9,6.68,5.34,103.0,15.7,1.41,0.222,0.14,1.48
Ⅳ类,29.2,6.65,4.26,102.0,18.5,3.68,0.186,0.079,1.32
Ⅱ类,27.6,7.58,6.69,176.6,31.3,1.35,0.063,0.015,1.02
Ⅱ类,28.9,8.14,6.96,214.0,11.2,0.46,0.001,0.036,1.07
Ⅲ类,29.0,7.85,5.92,263.3,12.0,2.05,0.089,0.031,1.3
Ⅱ类,27.7,8.08,7.92,359.5,29.0,1.49,0.001,0.075,1.56
Ⅱ类,27.8,7.82,8.35,178.3,5.2,1.17,0.077,0.037,1.2
Ⅲ类,25.0,7.75,9.59,194.0,51.1,1.4,0.08,0.153,0.62
Ⅱ类,28.0,8.15,9.81,355.5,20.4,2.49,0.002,0.061,1.61
Ⅱ类,27.3,7.32,7.0,155.4,26.9,1.52,0.052,0.062,2.64
Ⅱ类,28.1,7.61,8.03,201.9,24.3,1.43,0.019,0.033,1.62
Ⅳ类,30.3,7.07,4.7,161.1,32.2,3.57,0.093,0.102,1.35
Ⅱ类,25.0,7.44,7.62,182.5,104.1,3.03,0.149,0.089,1.3
Ⅱ类,29.4,7.34,6.16,161.9,26.7,1.62,0.02,0.046,0.76
Ⅱ类,29.2,8.09,8.48,177.1,1.9,0.95,0.02,0.029,1.24
Ⅱ类,27.8,7.24,6.42,68.7,17.5,1.86,0.007,0.036,0.81
Ⅲ类,27.5,7.62,5.78,214.9,16.9,2.02,0.057,0.073,1.66
Ⅱ类,22.6,7.53,8.67,231.2,2.7,0.94,0.026,0.028,1.38
Ⅲ类,31.4,7.54,5.82,338.6,5.2,2.57,0.074,0.058,1.58
Ⅱ类,28.1,7.85,7.33,255.1,3.6,1.21,0.072,0.016,1.62
Ⅱ类,28.6,7.53,7.2,153.9,11.2,1.22,0.009,0.038,0.97
Ⅱ类,29.2,7.71,6.37,468.0,961.3,3.54,0.003,0.073,2.25
Ⅲ类,27.6,7.66,7.12,228.0,513.7,5.46,0.004,0.073,2.05
Ⅳ类,29.0,6.7,4.89,299.4,37.9,4.24,0.001,0.097,3.35
Ⅲ类,28.1,6.91,5.91,94.7,24.8,2.37,0.178,0.094,1.78
Ⅳ类,28.9,7.21,4.72,183.5,101.9,2.4,0.001,0.056,3.25
Ⅱ类,27.1,6.27,7.15,60.6,40.9,1.66,0.055,0.055,1.51
Ⅲ类,28.5,6.8,5.83,74.3,46.9,0.98,0.081,0.052,1.21
Ⅴ类,29.2,7.11,2.51,280.2,37.9,2.85,0.577,0.127,2.92
劣Ⅵ类,28.6,6.8,1.73,218.4,54.2,3.06,0.13,0.082,2.35
Ⅳ类,30.5,6.79,4.67,131.3,38.5,1.49,0.159,0.085,2.06
Ⅱ类,28.3,7.82,6.43,212.9,15.5,1.21,0.022,0.053,1.26
Ⅱ类,27.9,8.06,7.8,382.0,10.2,1.44,0.001,0.092,1.1
Ⅱ类,28.3,7.41,6.29,161.9,9.8,1.91,0.026,0.057,1.0
Ⅱ类,28.2,6.81,6.84,892.5,46.0,2.63,0.074,0.029,1.31
Ⅴ类,29.3,7.23,3.49,669.6,13.8,3.4,1.501,0.169,6.02
Ⅴ类,29.2,6.85,2.58,546.6,50.3,3.43,1.588,0.163,3.18
Ⅱ类,29.4,7.21,6.49,112.7,22.3,0.82,0.029,0.026,1.52
劣Ⅵ类,29.7,7.61,7.65,463.9,15.1,4.51,2.128,0.174,4.31
Ⅱ类,29.3,7.36,7.72,98.4,10.1,1.39,0.041,0.037,1.23
Ⅱ类,31.2,7.29,8.53,103.9,8.9,2.79,0.015,0.038,1.42
Ⅲ类,33.0,6.67,5.26,124.2,39.5,1.71,0.004,0.058,1.4
Ⅱ类,28.3,7.55,6.32,176.3,86.7,2.55,0.007,0.074,3.0
Ⅲ类,28.5,7.49,5.45,184.4,32.0,1.54,0.002,0.064,2.69
Ⅱ类,27.5,6.87,6.26,216.5,92.9,2.06,0.097,0.059,2.16
Ⅳ类,28.8,7.11,4.61,211.0,38.5,2.92,0.058,0.129,1.92
Ⅳ类,30.1,6.65,3.44,134.3,17.6,3.61,0.165,0.146,1.82
Ⅲ类,30.0,7.34,6.82,121.5,12.7,4.25,0.056,0.026,1.01
Ⅳ类,31.3,6.66,3.2,155.0,21.4,3.62,0.098,0.091,1.6
Ⅲ类,29.6,7.96,8.43,131.3,26.7,4.03,0.009,0.025,0.86
Ⅴ类,29.1,6.87,5.0,142.2,50.6,7.44,0.347,0.315,2.95
Ⅴ类,31.8,6.58,2.93,193.1,19.2,5.15,0.6,0.066,3.22
Ⅳ类,29.6,6.77,4.3,180.4,33.5,5.78,0.099,0.147,2.43
Ⅴ类,30.7,6.47,2.88,132.2,26.8,3.96,0.104,0.156,2.36
Ⅳ类,29.8,6.73,4.01,128.4,27.1,3.23,0.133,0.195,2.88
Ⅴ类,28.8,6.23,4.23,200.2,80.3,6.28,0.379,0.31,2.48
Ⅲ类,28.6,6.75,6.33,108.1,67.4,3.49,0.122,0.176,2.18
Ⅳ类,27.0,7.07,6.4,92.6,179.6,4.57,0.227,0.257,2.32
Ⅱ类,28.3,7.39,6.62,137.3,28.9,1.49,0.034,0.082,2.02
Ⅱ类,27.3,7.51,7.05,253.3,159.4,3.59,0.008,0.078,5.1
Ⅱ类,27.4,7.24,7.75,136.6,32.5,1.58,0.049,0.052,1.49
Ⅲ类,27.7,7.28,5.88,209.7,137.5,2.89,0.018,0.031,3.93
Ⅴ类,28.6,6.77,2.48,274.7,27.2,2.78,0.431,0.138,4.28
Ⅱ类,29.1,6.98,6.66,101.0,34.2,1.68,0.052,0.059,2.09
Ⅱ类,29.1,6.91,6.04,109.0,9.9,2.0,0.029,0.079,1.84
Ⅳ类,28.5,6.61,4.62,68.8,18.2,3.43,0.142,0.101,1.87
Ⅳ类,28.7,7.09,6.59,156.9,107.6,4.67,0.094,0.226,1.99
Ⅱ类,29.3,7.75,7.27,266.5,5.5,2.02,0.051,0.053,1.74
Ⅲ类,29.7,6.99,5.31,146.3,36.8,1.74,0.029,0.058,2.2
Ⅳ类,31.1,6.85,4.7,149.4,12.4,2.36,0.133,0.058,1.7
Ⅳ类,28.5,6.72,4.59,93.3,114.6,2.78,0.123,0.096,3.54
Ⅳ类,28.8,7.15,4.67,117.9,16.2,2.02,0.129,0.048,1.69
Ⅲ类,29.4,6.54,5.07,69.8,18.3,3.48,0.124,0.059,0.5
Ⅱ类,28.0,6.59,6.42,50.3,48.3,2.08,0.068,0.045,1.76
Ⅴ类,30.5,6.46,2.91,182.2,42.5,6.17,0.207,0.111,1.89
Ⅲ类,29.5,6.89,5.39,132.5,15.7,1.92,0.066,0.04,1.46
Ⅳ类,29.0,6.62,4.89,98.1,12.2,1.82,0.046,0.048,1.43
Ⅲ类,28.2,6.95,6.46,104.5,58.8,2.16,0.133,0.124,1.53
Ⅲ类,28.8,6.65,5.42,93.8,51.6,3.48,0.097,0.169,2.04
Ⅲ类,28.4,6.83,6.5,124.3,65.0,2.37,0.072,0.106,1.65
Ⅳ类,28.1,6.76,4.59,121.8,63.9,4.89,0.521,0.205,2.65
Ⅳ类,28.9,7.3,4.94,171.1,6.8,1.29,0.006,0.04,1.22
Ⅱ类,28.1,7.49,7.64,159.7,54.0,1.45,0.001,0.051,1.99
Ⅱ类,26.1,7.91,8.18,230.7,39.6,0.73,0.001,0.052,1.42
Ⅴ类,29.8,6.96,2.48,327.9,2.4,3.22,1.295,0.16,4.47
Ⅳ类,29.8,7.18,4.56,383.6,39.8,2.74,0.619,0.191,5.71
Ⅳ类,29.6,6.74,3.43,146.2,19.5,2.04,0.084,0.079,1.64
Ⅲ类,28.1,7.58,6.4,214.4,153.8,3.15,0.205,0.119,2.93
Ⅲ类,28.3,6.96,5.95,110.8,69.1,3.39,0.154,0.156,2.28
Ⅳ类,31.6,7.02,3.85,958.7,12.7,3.64,0.09,0.086,2.63
Ⅲ类,28.1,6.48,5.22,83.1,44.9,2.72,0.149,0.076,1.79
Ⅴ类,29.3,6.66,2.51,131.3,34.5,2.81,0.746,0.127,2.88
Ⅲ类,29.7,6.88,5.98,75.6,9.8,1.47,0.124,0.097,1.39
Ⅱ类,27.8,7.73,6.93,244.0,97.4,2.21,0.082,0.056,2.98
Ⅱ类,27.4,7.5,7.45,225.9,85.1,2.39,0.003,0.065,3.64
Ⅲ类,28.6,7.58,6.76,299.8,27.1,2.08,0.047,0.117,4.61
Ⅱ类,29.2,7.76,8.06,344.3,17.1,1.63,0.026,0.034,3.32
Ⅱ类,26.5,7.46,8.58,81.4,63.3,2.56,0.054,0.021,1.68
Ⅱ类,24.0,7.3,7.99,87.8,167.8,2.57,0.002,0.072,2.45
Ⅲ类,24.8,7.52,6.74,198.6,58.6,3.1,0.002,0.119,1.93
Ⅱ类,25.4,7.24,8.35,40.4,0.5,1.42,0.002,0.035,1.65
Ⅱ类,25.8,7.33,9.71,157.7,123.0,2.88,0.115,0.087,1.7
Ⅴ类,27.5,6.84,7.02,121.4,111.4,4.15,0.133,0.341,2.44
Ⅴ类,26.7,6.94,8.14,69.8,258.2,4.34,0.173,0.301,2.25
Ⅲ类,27.9,6.73,6.57,118.8,91.0,4.86,0.182,0.159,3.72
Ⅴ类,28.4,6.54,4.39,271.3,48.2,5.06,0.41,0.306,2.81
劣Ⅵ类,26.2,6.43,6.57,87.9,141.5,6.46,0.283,0.446,2.47
Ⅱ类,26.2,6.47,8.0,53.0,12.2,1.52,0.11,0.056,0.97
Ⅱ类,27.3,6.55,8.49,43.4,19.8,1.17,0.057,0.059,1.4
Ⅲ类,27.3,6.16,6.87,57.3,214.9,4.75,0.144,0.195,2.32
劣Ⅵ类,27.0,5.89,7.19,63.0,71.2,2.39,0.05,0.067,1.14
Ⅲ类,27.6,7.36,7.15,164.5,249.5,4.43,0.257,0.093,1.25
Ⅴ类,28.3,6.36,2.15,424.6,76.9,5.43,0.869,0.215,2.83
Ⅱ类,27.3,7.33,7.96,260.7,122.7,2.58,0.055,0.064,4.32
Ⅱ类,27.9,7.01,6.98,119.6,46.7,2.21,0.055,0.095,2.1
Ⅴ类,27.4,6.88,6.16,130.3,113.8,5.25,0.002,0.306,3.94
Ⅱ类,24.3,8.27,9.23,354.1,25.7,0.93,0.023,0.044,2.06
Ⅱ类,24.8,7.8,6.44,270.9,17.8,1.21,0.098,0.048,1.64
Ⅱ类,26.2,7.85,8.14,298.9,12.7,1.96,0.025,0.025,2.1
Ⅱ类,24.0,8.01,6.86,333.7,4.0,0.5,0.029,0.005,2.15
Ⅰ类,24.4,7.76,8.56,337.4,28.7,0.87,0.02,0.018,1.92
Ⅱ类,31.9,7.54,6.32,13482.4,7.3,2.77,0.321,0.072,1.32
Ⅱ类,32.2,7.22,7.04,100.8,10.0,2.8,0.008,0.06,0.99
Ⅱ类,31.6,6.58,7.14,178.3,24.3,2.13,0.033,0.025,2.6
Ⅱ类,29.1,6.62,7.55,96.6,42.0,2.07,0.009,0.029,2.27
Ⅱ类,31.0,7.86,7.39,546.5,2.9,2.25,0.003,0.04,1.05
Ⅱ类,32.0,7.31,6.58,78.5,1.5,0.79,0.0002,0.005,0.18
Ⅳ类,32.3,7.22,3.74,277.4,20.9,4.16,0.003,0.062,0.83
Ⅱ类,31.1,6.56,6.03,87.6,12.9,2.31,0.007,0.044,0.76
Ⅱ类,29.8,6.87,7.26,64.4,14.2,2.05,0.008,0.042,0.69
Ⅱ类,29.8,7.27,7.08,129.2,3.6,1.88,0.01,0.035,0.43
Ⅳ类,33.1,7.15,6.4,233.0,23.9,6.58,0.133,0.092,1.5
Ⅱ类,29.9,6.97,6.82,73.2,8.1,1.02,0.006,0.023,1.29
Ⅲ类,31.9,6.79,5.52,138.1,14.5,0.2,0.127,0.053,1.06
Ⅳ类,32.3,6.67,3.0,161.6,25.7,4.46,0.651,0.176,2.66
Ⅴ类,30.4,8.75,13.44,6014.5,23.2,9.79,0.075,0.39,1.25
Ⅱ类,32.6,7.27,7.29,107.9,14.9,2.52,0.007,0.024,0.49
Ⅴ类,31.4,7.18,2.99,174.8,8.1,3.62,0.122,0.106,1.95
Ⅱ类,30.0,7.03,6.45,111.2,17.6,2.12,0.009,0.037,1.35
Ⅲ类,31.1,7.49,6.97,175.0,11.4,2.5,0.021,0.118,1.87
Ⅱ类,29.9,7.42,7.25,99.0,20.7,1.5,0.016,0.024,0.6
Ⅱ类,29.6,7.49,7.89,86.2,4.9,1.95,0.003,0.036,0.84
Ⅱ类,31.9,7.49,8.9,246.0,19.2,3.03,0.026,0.075,0.58
Ⅱ类,26.3,8.13,8.14,181.8,25.5,3.96,0.066,0.054,1.12
Ⅲ类,33.0,7.98,6.44,373.8,20.6,4.42,0.017,0.051,0.84
Ⅱ类,26.7,7.87,6.8,375.9,120.1,3.27,0.108,0.066,4.06
Ⅲ类,29.6,7.63,6.34,394.6,12.3,4.09,0.017,0.015,0.54
Ⅱ类,29.0,8.15,7.49,510.4,20.6,0.93,0.018,0.025,1.93
Ⅱ类,33.4,7.58,6.13,409.9,16.1,1.27,0.033,0.049,1.31
Ⅱ类,32.6,7.89,11.0,295.7,12.9,2.92,0.031,0.031,1.34
Ⅱ类,29.6,8.06,9.93,638.1,0.2,2.34,0.009,0.031,0.55
Ⅲ类,25.3,8.02,7.11,409.1,130.4,2.19,0.072,0.154,1.91
Ⅰ类,20.3,8.5,9.78,226.5,14.2,0.93,0.021,0.009,0.88
Ⅲ类,32.5,7.88,6.51,705.3,15.0,5.7,0.018,0.085,1.5
Ⅲ类,31.5,7.2,5.01,524.7,13.0,5.38,0.089,0.043,1.3
Ⅱ类,28.1,7.65,7.76,413.8,12.6,1.48,0.003,0.045,1.39
Ⅰ类,20.6,8.47,9.66,431.5,3.6,0.24,0.017,0.008,1.06
Ⅲ类,25.7,7.5,6.98,210.1,54.6,4.12,0.032,0.113,1.94
劣Ⅵ类,26.9,9.03,15.26,183.4,4.0,1.6,0.012,0.025,0.88
Ⅱ类,28.1,8.25,9.56,384.7,17.1,2.34,0.016,0.047,1.69
Ⅰ类,24.5,7.94,8.88,289.5,11.6,0.55,0.004,0.008,0.83
Ⅱ类,28.4,7.7,9.31,289.6,10.0,1.44,0.033,0.035,1.08
Ⅱ类,19.8,7.78,8.46,113.6,13.4,2.26,0.014,0.047,1.74
Ⅱ类,25.0,7.69,6.6,393.9,10.9,0.9,0.015,0.036,3.21
Ⅱ类,23.9,7.87,8.07,235.8,37.3,1.19,0.012,0.032,1.79
Ⅱ类,25.1,7.72,7.13,406.7,36.6,1.89,0.096,0.082,2.32
Ⅱ类,27.4,7.79,7.04,420.0,9.1,2.04,0.033,0.098,7.73
Ⅱ类,23.7,7.65,7.46,245.7,95.5,1.72,0.053,0.045,1.77
Ⅲ类,27.1,8.0,6.69,393.6,13.6,2.02,0.047,0.123,2.4
Ⅲ类,30.9,7.67,7.25,319.4,21.9,1.54,0.023,0.123,1.51
Ⅳ类,31.6,7.24,3.3,1159.1,14.4,5.04,0.079,0.137,1.09
Ⅲ类,30.8,7.68,6.94,405.7,23.6,1.77,0.026,0.126,2.54
Ⅰ类,19.1,7.58,9.26,250.8,24.5,1.24,0.04,0.014,0.53
Ⅰ类,19.7,7.95,8.06,191.9,27.3,0.72,0.008,0.014,1.08
劣Ⅵ类,30.8,7.2,1.9,299.2,18.6,5.6,0.026,0.062,0.69
Ⅱ类,24.3,7.89,7.14,401.6,113.6,1.74,0.002,0.082,1.57
Ⅲ类,32.7,7.85,5.91,461.2,13.6,2.4,0.003,0.126,1.74
Ⅱ类,28.4,8.33,8.32,418.4,2.6,1.15,0.013,0.026,4.03
Ⅲ类,33.0,7.61,6.35,454.0,10.6,4.83,0.109,0.092,1.74
Ⅲ类,30.5,7.43,5.24,349.3,24.4,2.0,0.045,0.043,2.51
Ⅳ类,28.9,8.11,8.48,145.3,161.8,4.14,0.061,0.26,0.66
Ⅱ类,28.8,8.25,8.04,518.5,13.8,1.42,0.008,0.04,3.55
Ⅱ类,28.7,7.98,7.83,459.1,16.0,1.43,0.031,0.078,2.29
Ⅲ类,31.8,7.59,6.1,477.6,4.5,4.49,0.018,0.142,0.59
Ⅱ类,27.9,8.68,7.72,248.4,4.0,1.55,0.002,0.012,0.18
Ⅰ类,20.1,8.48,8.64,280.9,52.5,0.91,0.008,0.014,1.37
Ⅱ类,28.7,7.92,7.32,354.8,11.1,2.32,0.001,0.013,0.81
Ⅰ类,22.9,8.18,7.62,356.7,22.8,1.92,0.022,0.009,1.36
Ⅰ类,23.1,8.07,8.08,349.6,10.0,0.85,0.008,0.012,0.98
Ⅲ类,28.2,8.0,5.92,376.6,9.8,1.33,0.007,0.015,0.85
Ⅲ类,23.8,8.17,7.92,347.5,18.9,4.12,0.004,0.029,0.58
Ⅱ类,31.4,8.5,11.43,332.5,6.3,2.16,0.002,0.013,0.58
Ⅲ类,32.2,8.07,11.69,429.3,13.2,5.56,0.003,0.073,0.96
Ⅱ类,24.7,7.67,7.24,288.9,84.1,2.33,0.186,0.079,1.92
Ⅲ类,34.2,7.81,5.41,423.6,11.2,3.01,0.152,0.076,0.43
Ⅲ类,31.8,7.72,5.16,567.5,12.2,4.77,0.077,0.139,1.88
Ⅱ类,22.5,8.06,8.0,236.1,135.8,2.34,0.008,0.064,2.86
Ⅱ类,22.3,7.64,8.26,214.8,72.4,2.38,0.002,0.08,3.35
Ⅱ类,27.4,7.59,7.24,301.2,25.2,3.27,0.035,0.095,4.03
Ⅱ类,29.5,8.04,7.15,412.5,9.7,1.59,0.021,0.013,1.22
Ⅱ类,21.4,7.99,8.43,217.5,48.6,0.95,0.007,0.056,1.42
Ⅲ类,31.7,8.01,5.36,608.6,9.2,4.19,0.04,0.076,0.71
Ⅱ类,21.9,7.4,7.9,243.1,108.0,2.75,0.146,0.06,2.28
Ⅱ类,23.2,7.86,7.26,237.8,91.2,2.75,0.019,0.09,4.51
Ⅱ类,23.4,8.25,7.77,387.0,36.4,1.68,0.006,0.042,1.93
Ⅱ类,32.4,8.06,9.0,624.5,25.3,2.2,0.009,0.065,2.21
Ⅰ类,23.4,8.12,7.89,490.5,7.0,0.7,0.01,0.011,0.81
Ⅱ类,21.0,8.19,8.45,323.5,16.5,1.48,0.028,0.08,2.87
Ⅲ类,28.8,7.59,5.29,514.4,5.9,3.32,0.039,0.058,0.44
Ⅲ类,33.8,8.37,10.57,418.6,16.7,4.15,0.016,0.123,0.57
Ⅱ类,31.3,8.04,8.02,374.0,3.9,1.82,0.017,0.025,1.16
Ⅲ类,31.8,7.82,5.64,371.9,25.5,1.21,0.019,0.028,1.34
Ⅱ类,31.1,7.95,6.24,260.9,4.8,2.46,0.016,0.041,0.93
Ⅱ类,31.8,8.39,13.08,292.8,11.6,3.33,0.014,0.023,0.96
Ⅱ类,30.3,8.15,11.31,368.8,4.4,3.13,0.048,0.044,1.06
Ⅰ类,20.0,8.34,7.82,208.4,20.0,1.15,0.009,0.014,0.79
Ⅱ类,16.7,8.16,8.37,197.1,59.6,1.57,0.002,0.023,2.72
Ⅲ类,28.3,7.66,7.22,300.0,52.2,3.13,0.104,0.12,2.5
Ⅳ类,30.1,7.68,3.54,535.1,45.4,4.92,0.049,0.176,0.62
Ⅲ类,33.0,7.76,6.82,412.7,141.9,5.08,0.01,0.095,0.3
Ⅰ类,13.9,8.18,8.27,205.9,28.8,0.59,0.006,0.011,0.41
